benchmark,closure,referenced,referenced non-empty,read non-empty,used,unused non-empty,present non-empty,exact match,widened,narrowed,optimized away non-empty,dependent,other reasons unused non-empty,polluted,used polluted,unused polluted,used polluted exact match,used polluted widened,used polluted narrowed
"kaggle:titanic","vapply",15,9,8,0,9,8,0,0,0,1,6,3,6,0,6,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","is_scaled_aes",4,4,1,0,4,1,0,0,0,3,0,1,0,0,0,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","is_staged_aes",4,4,1,0,4,1,0,0,0,3,0,1,1,0,1,0,0,0
"kaggle:titanic","check_aesthetics",21,10,9,5,5,2,5,0,0,3,4,0,0,0,0,0,0,0
"kaggle:titanic","FUN",33,24,15,7,17,6,7,0,0,11,6,4,11,1,10,1,0,0
"kaggle:titanic","get_breaks",3,2,1,0,2,1,0,0,0,1,0,1,1,0,1,0,0,0
"kaggle:titanic","arg_match0",12,5,5,0,5,5,0,0,0,0,2,3,1,0,1,0,0,0
"kaggle:titanic","endots",214,57,41,13,44,18,8,5,0,26,36,5,10,0,10,0,0,0
"kaggle:titanic","unknown--fromConstant",13,6,4,0,6,4,0,0,0,2,2,3,1,0,1,0,0,0
"kaggle:titanic","names2",7,4,4,0,4,4,0,0,0,0,2,2,1,0,1,0,0,0
"kaggle:titanic","FUN",50,28,19,2,26,7,1,1,0,19,18,2,5,0,5,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","calc_element",99,51,25,5,46,16,4,1,0,30,39,3,13,1,12,0,1,0
"kaggle:titanic","convertHeight",4,4,1,0,4,1,0,0,0,3,0,1,1,0,1,0,0,0
"kaggle:titanic","check_string",37,12,9,3,9,4,3,0,0,5,3,3,2,0,2,0,0,0
"kaggle:titanic","NCOL",9,6,6,2,4,4,2,0,0,0,1,3,2,0,2,0,0,0
"kaggle:titanic","is.zero",6,6,3,1,5,2,1,0,0,3,2,1,4,0,4,0,0,0
"kaggle:titanic","FUN",3,3,3,1,2,2,1,0,0,0,2,0,0,0,0,0,0,0
"kaggle:titanic","unknown--fromConstant",12,7,6,0,7,6,0,0,0,1,4,3,2,0,2,0,0,0
"kaggle:titanic","find_panel",23,5,4,0,5,4,0,0,0,1,4,1,0,0,0,0,0,0
"kaggle:titanic","gtable_add_rows",117,38,14,5,33,7,5,0,0,26,20,3,8,0,8,0,0,0
"kaggle:titanic","gtable_add_cols",117,38,14,5,33,7,5,0,0,26,20,3,7,0,7,0,0,0
"kaggle:titanic","valid.layout",93,43,32,7,36,19,5,2,0,17,30,4,8,0,8,0,0,0
"kaggle:titanic","vpname",22,16,4,0,16,4,0,0,0,12,12,2,1,0,1,0,0,0
"kaggle:titanic","colnames",28,19,17,4,15,8,3,1,0,7,5,5,8,1,7,0,1,0
"kaggle:titanic","NCOL",9,6,5,3,3,3,2,1,0,0,1,2,2,1,1,0,1,0
"kaggle:titanic","colnames",28,19,17,4,15,8,3,1,0,7,5,5,8,1,7,0,1,0
"kaggle:titanic","NCOL",9,6,5,3,3,3,2,1,0,0,1,2,2,1,1,0,1,0
"kaggle:titanic","FUN",25,24,18,2,22,8,2,0,0,14,19,1,4,0,4,0,0,0
"kaggle:titanic","formula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","as.data.frame",4,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
"kaggle:titanic","apply",375,137,122,64,73,37,37,27,0,36,66,3,55,27,28,2,25,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","levels",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",5,3,3,2,1,1,1,1,0,0,0,1,1,1,0,0,1,0
"kaggle:titanic","substring",38,23,23,12,11,9,4,8,0,2,9,2,11,8,3,0,8,0
"kaggle:titanic","row.names<-",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","as.data.frame",4,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
"kaggle:titanic","matrix",13,11,9,0,11,8,0,0,0,3,10,1,6,0,6,0,0,0
"kaggle:titanic","row.names",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","deparse",11,11,6,1,10,5,1,0,0,5,9,0,2,0,2,0,0,0
"kaggle:titanic","is.ordered",5,5,2,1,4,1,1,0,0,3,0,1,3,0,3,0,0,0
"kaggle:titanic","array",53,7,7,3,4,1,1,2,0,3,4,0,5,3,2,1,2,0
"kaggle:titanic","var",41,30,20,6,24,6,6,0,0,18,15,3,6,0,6,0,0,0
"kaggle:titanic","FUN",363,42,30,11,31,12,7,4,0,19,24,2,3,0,3,0,0,0
"kaggle:titanic","mode",16,13,10,4,9,4,1,3,1,5,7,0,4,2,2,1,1,1
"kaggle:titanic","data.class",19,11,10,4,7,4,2,2,0,3,5,2,3,1,2,0,1,0
"kaggle:titanic","strrep",10,5,5,1,4,4,0,1,0,0,2,2,1,1,0,0,1,0
"kaggle:titanic","FUN",12,3,3,2,1,1,2,0,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","vapply",17,11,9,0,11,8,0,0,0,3,6,3,7,0,7,0,0,0
"kaggle:titanic",".identC",7,4,4,1,3,3,1,0,0,0,2,1,2,0,2,0,0,0
"kaggle:titanic",".identC",7,4,4,1,3,3,1,0,0,0,2,1,2,0,2,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","extends",116,72,55,23,49,27,15,8,0,22,44,4,9,2,7,2,0,0
"kaggle:titanic","possibleExtends",72,33,22,8,25,9,6,2,0,16,22,2,4,0,4,0,0,0
"kaggle:titanic","getClassDef",60,42,25,1,41,22,1,0,0,19,31,8,12,0,12,0,0,0
"kaggle:titanic","FUN",14,9,8,4,5,3,3,1,0,2,4,1,4,1,3,0,1,0
"kaggle:titanic","split",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",22,11,8,3,8,4,1,2,0,4,7,1,0,0,0,0,0,0
"kaggle:titanic","ifelse",105,58,56,25,33,22,14,11,0,11,28,3,27,14,13,6,8,0
"kaggle:titanic","makepredictcall",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",5,4,3,2,2,1,2,0,0,1,0,1,2,0,2,0,0,0
"kaggle:titanic","numeric",1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","ctrfn",128,53,37,18,35,13,8,10,1,22,33,2,5,4,1,1,3,1
"kaggle:titanic","contrasts",67,30,24,7,23,9,7,0,0,14,19,1,2,1,1,1,0,0
"kaggle:titanic","mode",17,14,12,4,10,4,1,3,0,6,7,0,5,2,3,1,1,0
"kaggle:titanic","data.class",19,11,10,4,7,4,2,2,0,3,3,3,4,1,3,0,1,0
"kaggle:titanic","getClassDef",60,42,25,1,41,22,1,0,0,19,31,8,12,0,12,0,0,0
"kaggle:titanic","is",124,56,42,18,38,18,10,8,0,20,32,4,15,4,11,1,3,0
"kaggle:titanic",".requirePackage",43,12,10,2,10,6,1,1,0,4,9,1,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",22,11,8,3,8,4,1,2,0,4,6,2,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","URapply",17,14,11,3,11,8,1,2,0,3,7,3,2,0,2,0,0,0
"kaggle:titanic","unlist",27,24,15,0,24,14,0,0,0,10,21,1,2,0,2,0,0,0
"kaggle:titanic","structure",55,26,21,8,18,13,4,4,0,5,17,1,6,2,4,0,2,0
"kaggle:titanic","FUN",38,14,6,1,13,5,1,0,0,8,7,2,0,0,0,0,0,0
"kaggle:titanic","sample.int",16,13,5,0,13,5,0,0,0,8,13,0,0,0,0,0,0,0
"kaggle:titanic","formula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","is.ordered",5,5,4,1,4,1,1,0,0,3,0,1,3,0,3,0,0,0
"kaggle:titanic","rep.int",2,2,2,2,0,0,1,1,0,0,0,0,2,2,0,1,1,0
"kaggle:titanic","array",53,14,13,6,8,2,0,5,1,6,8,0,6,4,2,0,3,1
"kaggle:titanic","sample",35,17,6,2,15,4,2,0,0,11,12,2,2,0,2,0,0,0
"kaggle:titanic","sample.int",16,13,5,0,13,5,0,0,0,8,13,0,0,0,0,0,0,0
"kaggle:titanic","FUN",3,3,1,0,3,1,0,0,0,2,0,1,2,0,2,0,0,0
"kaggle:titanic","sample.int",16,13,5,0,13,5,0,0,0,8,13,0,0,0,0,0,0,0
"kaggle:titanic","str2lang",1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","FUN",5,4,3,2,2,1,2,0,0,1,0,1,2,0,2,0,0,0
"kaggle:titanic","isTRUE",11,8,5,4,4,3,4,0,0,1,3,1,2,1,1,1,0,0
"kaggle:titanic","isSymmetric.matrix",93,55,30,11,44,11,10,1,0,33,42,1,0,0,0,0,0,0
"kaggle:titanic","withOneRestart",26,15,7,1,14,5,0,1,0,9,12,1,0,0,0,0,0,0
"kaggle:titanic","",17,15,10,4,11,5,3,1,0,6,5,2,2,1,1,0,1,0
"kaggle:titanic","findRestart",36,8,7,3,5,4,1,2,0,1,3,1,0,0,0,0,0,0
"kaggle:titanic","matrix",13,11,10,2,9,7,1,1,0,2,8,1,6,2,4,1,1,0
"kaggle:titanic","getClassDef",60,42,25,1,41,22,1,0,0,19,31,8,12,0,12,0,0,0
"kaggle:titanic","getClass",16,8,5,1,7,3,1,0,0,4,4,0,3,0,3,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","ncol",4,3,3,0,3,3,0,0,0,0,2,1,3,0,3,0,0,0
"kaggle:titanic","unlist",27,24,15,0,24,15,0,0,0,9,21,1,2,0,2,0,0,0
"kaggle:titanic","Sys.getenv",59,19,19,8,11,7,5,3,0,4,10,0,3,2,1,1,1,0
"kaggle:titanic","unknown--fromConstant",5,4,4,0,4,3,0,0,0,1,2,2,1,0,1,0,0,0
"kaggle:titanic","asMethod",2,2,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0
"kaggle:titanic","asMethod",16,10,9,1,9,7,1,0,0,2,3,5,0,0,0,0,0,0
"kaggle:titanic","backticks",3,3,1,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0
"kaggle:titanic","formula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","terms",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",363,42,30,10,32,13,6,4,0,19,25,2,7,0,7,0,0,0
"kaggle:titanic","rev",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","isSymmetric.matrix",93,55,30,11,44,11,10,1,0,33,42,1,0,0,0,0,0,0
"kaggle:titanic","eigen",155,84,66,17,67,35,12,5,0,32,54,8,19,3,16,0,3,0
"kaggle:titanic","unname",17,15,13,2,13,9,2,0,0,4,6,4,9,0,9,0,0,0
"kaggle:titanic","parent.frame",1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
"kaggle:titanic","parent.frame",1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","ma_exists",38,29,21,4,25,11,4,0,0,14,25,0,0,0,0,0,0,0
"kaggle:titanic","anyDuplicated",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","data.row.names",11,4,4,1,3,3,1,0,0,0,2,1,2,0,2,0,0,0
"kaggle:titanic","Matrix",190,50,41,20,30,14,19,1,0,16,24,4,2,0,2,0,0,0
"kaggle:titanic","isTriangular",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","isSymmetric",1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","rangerCpp",107,54,54,0,54,54,0,0,0,0,48,6,0,0,0,0,0,0
"kaggle:titanic","runif",9,5,5,1,4,4,1,0,0,0,2,2,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","apply",375,156,131,63,93,49,41,22,0,44,84,3,58,23,35,3,20,0
"kaggle:titanic","levels",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","get",6,6,4,1,5,3,0,1,0,2,2,2,4,1,3,0,1,0
"kaggle:titanic","FUN",20,11,8,3,8,2,3,0,0,6,2,2,3,0,3,0,0,0
"kaggle:titanic","Make.row.names",48,21,18,6,15,6,5,1,0,9,13,1,2,0,2,0,0,0
"kaggle:titanic","var",41,30,20,6,24,6,6,0,0,18,15,3,6,0,6,0,0,0
"kaggle:titanic","unlist",27,24,15,1,23,14,0,1,0,9,20,1,2,1,1,0,1,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","t",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","as.matrix",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","data.matrix",151,9,7,2,7,3,2,0,0,4,3,1,3,0,3,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","URapply",4,4,2,1,3,1,1,0,0,2,2,0,1,0,1,0,0,0
"kaggle:titanic","factor",93,55,45,15,40,27,10,5,0,13,34,3,20,3,17,1,2,0
"kaggle:titanic","array",53,14,12,3,11,4,0,3,0,7,10,1,6,1,5,0,1,0
"kaggle:titanic","colnames",28,19,17,4,15,8,3,1,0,7,5,5,8,1,7,0,1,0
"kaggle:titanic","NCOL",9,6,5,3,3,3,2,1,0,0,1,2,2,1,1,0,1,0
"kaggle:titanic","reformulate",33,20,13,4,16,8,2,2,0,8,10,3,2,0,2,0,0,0
"kaggle:titanic","sampler.univ",259,154,109,49,105,57,33,16,0,48,88,9,27,1,26,0,1,0
"kaggle:titanic","model.matrix",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","terms",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","update",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","model.frame",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","labels",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","paste",4,4,4,4,0,0,1,3,0,0,0,0,2,2,0,0,2,0
"kaggle:titanic","formula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","fixFormulaObject",161,46,37,9,37,26,7,2,0,11,31,3,2,0,2,0,0,0
"kaggle:titanic","terms",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","%||%",3,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","paste",4,4,4,4,0,0,1,3,0,0,0,0,2,2,0,0,2,0
"kaggle:titanic","get",6,6,4,0,6,4,0,0,0,2,2,3,4,0,4,0,0,0
"kaggle:titanic","assign",6,6,4,0,6,4,0,0,0,2,3,3,1,0,1,0,0,0
"kaggle:titanic","var",41,30,20,6,24,6,6,0,0,18,15,3,6,0,6,0,0,0
"kaggle:titanic","isSymmetric.matrix",93,55,30,11,44,12,10,1,0,32,42,1,0,0,0,0,0,0
"kaggle:titanic","eigen",155,84,66,17,67,35,12,5,0,32,54,8,19,3,16,0,3,0
"kaggle:titanic","eigen",155,84,66,17,67,35,12,5,0,32,54,8,19,3,16,0,3,0
"kaggle:titanic","remove.lindep",235,127,82,31,96,47,27,4,0,49,89,2,9,2,7,0,2,0
"kaggle:titanic","updateLog",64,46,17,3,43,14,3,0,0,29,36,4,6,1,5,1,0,0
"kaggle:titanic","",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","unlist",27,24,15,1,23,14,0,1,0,9,20,1,2,1,1,0,1,0
"kaggle:titanic","unlist",27,24,15,1,23,14,0,1,0,9,20,1,2,1,1,0,1,0
"kaggle:titanic","structure",55,26,21,8,18,13,4,4,0,5,17,1,6,2,4,0,2,0
"kaggle:titanic","simplify2array",124,45,31,15,30,12,9,6,0,18,29,1,11,4,7,0,4,0
"kaggle:titanic","array",53,14,9,6,8,1,1,5,0,7,8,0,6,4,2,1,3,0
"kaggle:titanic","match.names",35,11,9,1,10,2,1,0,0,8,10,0,2,0,2,0,0,0
"kaggle:titanic","make.unique",2,2,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"kaggle:titanic","tabulate",28,20,17,3,17,10,1,2,0,7,14,1,3,0,3,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","ncol",4,3,3,1,2,2,0,1,0,0,1,1,3,1,2,0,1,0
"kaggle:titanic","rangerCpp",107,54,54,0,54,54,0,0,0,0,48,6,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","droplevels",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,2,0,2,0,0,0
"kaggle:titanic","colMeans",95,45,42,20,25,18,16,4,0,7,19,3,9,2,7,0,2,0
"kaggle:titanic","paste",4,4,4,4,0,0,1,3,0,0,0,0,2,2,0,0,2,0
"kaggle:titanic","formula",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"kaggle:titanic","fixFormulaObject",157,42,35,9,33,24,7,2,0,9,31,2,0,0,0,0,0,0
"kaggle:titanic","FUN",4,3,2,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0
